?.Name,$CrashAmount,$Churn,$Unique,$>SecurityFlaw
testing/mochitest/tests/browser/browser_privileges.js,0,0,0,0
layout/reftests/bidi/613149-1a.html,0,1,1,0
layout/generic/test/test_bug438840.html,0,1,1,0
dom/tests/mochitest/dom-level1-core/test_nodetextnodeattribute.html,0,3,2,0
js/src/tests/e4x/Regress/regress-458679-02.js,0,3,3,0
layout/xul/base/src/grid/reftests/row-or-column-sizing-1.xul,0,0,0,0
editor/libeditor/html/tests/browserscope/lib/richtext2/richtext2/static/js/units.js,0,1,1,0
layout/reftests/counters/t1202-counter-12-b-reference.html,0,0,0,0
js/src/tests/ecma/FunctionObjects/15.3.5.1.js,0,1,1,0
layout/reftests/svg/smil/style/anim-css-strokewidth-1-by-px-em.svg,0,1,1,0
browser/base/content/test/video.ogg,0,0,0,0
layout/reftests/text-decoration/underline-style-inline-solid-standards.html,0,1,1,0
dom/plugins/base/Makefile.in,0,19,7,0
layout/reftests/css-gradients/radial-zero-length-1d.html,0,0,0,0
editor/libeditor/html/tests/browserscope/lib/richtext/update_from_upstream,0,1,1,0
js/src/tests/js1_5/Array/regress-360681-02.js,0,1,1,0
gfx/ycbcr/yuv_row_arm.s,0,2,2,0
layout/reftests/text/auto-hyphenation-kmr-1.html,0,1,1,0
modules/freetype2/builds/newline,0,0,0,0
js/src/tests/e4x/extensions/regress-327897.js,0,1,1,0
browser/components/privatebrowsing/test/unit/do_test_removeDataFromDomain.js,0,2,2,0
layout/reftests/text/auto-hyphenation-af-1.html,0,1,1,0
content/base/crashtests/595606-1.html,0,1,1,0
js/src/jit-test/tests/sunspider/check-bitops-nsieve-bits.js,0,4,3,0
content/media/test/dynamic_redirect.sjs,0,2,2,0
toolkit/crashreporter/client/maemo-unit/opensslverify.sh,0,0,0,0
layout/reftests/bugs/25888-3l-ref.html,0,0,0,0
security/nss/lib/pk11wrap/config.mk,0,0,0,0
layout/reftests/bugs/393330-1.html,0,0,0,0
layout/reftests/bidi/730562-1.html,0,1,1,0
js/src/tests/js1_8_1/regress/regress-452498-079.js,0,1,1,0
gfx/skia/src/svg/SkSVG.cpp,0,1,1,0
security/nss/cmd/addbuiltin/addbuiltin.c,0,5,2,0
security/nss/cmd/libpkix/pkix/params/test_buildparams.c,0,0,0,0
layout/reftests/backgrounds/vector/tall--auto-32px--omitted-width-nonpercent-height-viewbox.html,0,2,1,0
netwerk/base/public/nsIExternalProtocolHandler.idl,0,0,0,0
security/nss/cmd/libpkix/perf/manifest.mn,0,0,0,0
config/makedep.exe,0,0,0,0
browser/locales/en-US/chrome/browser/syncQuota.dtd,0,2,1,0
media/libvpx/vpx_config_arm-linux-gcc.c,0,1,1,0
embedding/android/resources/drawable/desktop_notification.png,0,1,1,0
js/src/jsapi-tests/testValueABI.cpp,0,2,1,0
gfx/cairo/cairo/src/cairo-tee-surface-private.h,0,3,2,0
layout/reftests/pixel-rounding/background-color-height-6.html,0,0,0,0
layout/reftests/pixel-rounding/rounded-background-color-height-4.html,0,1,1,0
accessible/public/msaa/ISimpleDOMText.idl,0,1,1,0
layout/reftests/css-ui-invalid/textarea/textarea-fieldset-legend-ref.html,0,1,1,0
layout/reftests/bugs/50630-1a.html,0,0,0,0
dom/tests/mochitest/bugs/child_bug260264.html,0,5,2,0
js/src/jit-test/tests/basic/stringSplitTest.js,0,1,1,0
js/src/ctypes/libffi/Makefile.am,0,1,1,0
layout/reftests/margin-collapsing/table-sibling-1-noref2.html,0,1,1,0
dom/sms/src/fallback/SmsService.cpp,0,6,2,0
modules/freetype2/src/cid/cidload.h,0,0,0,0
content/svg/content/test/test_SVGTransformListAddition.xhtml,0,1,1,0
browser/components/sessionstore/test/browser_490040.js,0,1,1,0
layout/reftests/image-element/element-paint-sharpness-02b.html,0,2,2,0
toolkit/themes/gnomestripe/global/button.css,0,3,1,0
js/xpconnect/tests/chrome/test_bug654370.xul,0,1,1,0
embedding/components/find/public/nsIFind.idl,0,0,0,0
dom/tests/mochitest/ajax/mochikit/MochiKit/DOM.js,0,0,0,0
tools/profiler/libunwind/src/src/mi/Gfind_dynamic_proc_info.c,0,1,1,0
toolkit/mozapps/extensions/test/addons/test_install1/icon.png,0,1,1,0
layout/reftests/bugs/368155-1-ref.xhtml,0,0,0,0
layout/reftests/svg/smil/anim-discrete-to-4.svg,0,0,0,0
accessible/tests/mochitest/attributes/test_text.html,0,16,5,0
toolkit/themes/pmstripe/global/menu.css,0,3,3,0
layout/reftests/pagination/table-caption-splitaftercaption-9.html,0,1,1,0
browser/components/places/tests/browser/browser_markPageAsFollowedLink.js,0,5,4,0
js/src/jit-test/tests/jaeger/bug601982.js,0,2,2,0
layout/reftests/css-visited/color-on-link-1-ref.html,0,0,0,0
content/html/content/test/test_bug277724.html,0,2,2,0
content/svg/content/src/crashtests/369291-1.svg,0,0,0,0
modules/freetype2/src/base/ftrfork.c,0,2,2,0
widget/windows/nsFilePicker.h,0,6,4,0
gfx/cairo/cairo/src/cairo-surface-private.h,0,5,4,0
js/src/jit-test/tests/basic/testSuppressDeletedProperty.js,0,1,1,0
layout/reftests/ogg-video/poster-5.html,0,1,1,0
content/canvas/test/webgl/conformance/more/conformance/quickCheckAPI-G_I.html,0,1,1,0
js/xpconnect/tests/components/native/xpctest_params.cpp,0,13,3,0
toolkit/content/tests/chrome/test_menulist_null_value.xul,0,2,2,0
ipc/chromium/src/base/time_unittest.cc,0,0,0,0
layout/reftests/ib-split/emptyspan-1.html,0,0,0,0
layout/reftests/bugs/9458-height-2.html,0,0,0,0
browser/components/safebrowsing/content/application.js,0,0,0,0
gfx/cairo/cairo/src/cairo-region-private.h,0,3,2,0
layout/reftests/bugs/387876-3a.html,0,0,0,0
testing/extensions/community/chrome.manifest,0,0,0,0
layout/reftests/bugs/478811-1-ref.html,0,0,0,0
js/src/tests/ecma_5/README,0,0,0,0
security/nss/lib/freebl/ecl/tests/ecp_test.c,0,0,0,0
toolkit/content/tests/widgets/videocontrols_direction-2c.html,0,1,1,0
js/src/jit-test/tests/closures/t001.js,0,1,1,0
ipc/chromium/src/base/gfx/size.h,0,0,0,0
build/mobile/sutagent/android/fencp/default.properties,0,1,1,0
js/src/tests/ecma_3/Operators/order-01.js,0,1,1,0
extensions/spellcheck/hunspell/tests/alias2.morph,0,1,1,0
security/nss/cmd/libpkix/pkix/top/manifest.mn,0,0,0,0
layout/tables/crashtests/391901-1.html,0,0,0,0
mobile/android/base/resources/drawable-land-mdpi-v14/tabs_plus.png,0,1,1,0
layout/reftests/pagination/blank.html,0,0,0,0
layout/reftests/bugs/25888-1r.html,0,0,0,0
toolkit/themes/winstripe/global/commonDialog.css,0,0,0,0
layout/reftests/counters/t120403-visibility-00-c-test.html,0,0,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/glog/log_severity.h,0,0,0,0
browser/components/tabview/test/browser_tabview_bug712203.js,0,1,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLHRElement04.html,0,1,1,0
dom/tests/mochitest/dom-level2-html/files/tablecell.xhtml,0,0,0,0
toolkit/locales/en-US/chrome/global/customizeCharset.dtd,0,0,0,0
security/nss/tests/qa_stat,0,0,0,0
js/src/jit-test/tests/debug/Debugger-debuggees-05.js,0,1,1,0
build/pgo/js-input/access-nsieve.html,0,0,0,0
toolkit/components/downloads/test/schema_migration/test_migration_to_5.js,0,1,1,0
layout/reftests/bugs/18217-basic-2-ref.html,0,0,0,0
dom/tests/mochitest/dom-level2-html/test_HTMLLabelElement04.html,0,1,1,0
content/mathml/content/src/nsMathMLElement.h,0,13,10,0
layout/reftests/bugs/449653-1.html,0,0,0,0
browser/devtools/highlighter/test/browser_inspector_treePanel_menu.js,0,1,1,0
mobile/android/base/httpclientandroidlib/client/UserTokenHandler.java,0,1,1,0
dom/interfaces/svg/nsIDOMSVGAnimateMotionElement.idl,0,4,3,0
js/src/tests/ecma_6/Set/jstests.list,0,1,1,0
security/nss/lib/freebl/mpi/mpi_amd64_sun.s,0,3,1,0
netwerk/base/public/nsIIPCSerializable.idl,0,0,0,0
layout/reftests/bugs/246669-1.html,0,0,0,0
toolkit/components/places/tests/autocomplete/test_multi_word_search.js,0,0,0,0
ipc/chromium/src/base/icu_util.cc,0,0,0,0
layout/reftests/text/text-align-last-end.html,0,1,1,0
media/libjpeg/simd/jisseflt.asm,0,1,1,0
browser/components/places/tests/browser/browser_475045.js,0,3,2,0
layout/reftests/bidi/613149-1-ref.html,0,1,1,0
layout/reftests/bugs/50630-2-ref.html,0,0,0,0
layout/reftests/bugs/563584-10-ref.html,0,1,1,0
security/nss/cmd/vfyserv/vfyutil.c,0,0,0,0
layout/generic/test/test_bug632379.xul,0,8,5,0
content/test/reftest/xml-stylesheet/passer_override.css,0,0,0,0
extensions/spellcheck/hunspell/tests/korean.aff,0,1,1,0
js/src/jit-test/tests/basic/testDifferingArgc.js,0,1,1,0
js/src/tests/ecma_3/Exceptions/15.11.7.6-001.js,0,1,1,0
dom/tests/mochitest/dom-level1-core/test_elementgetelementsbytagnamespecialvalue.html,0,3,2,0
xpcom/tests/static-checker/o2.cpp,0,0,0,0
xpcom/tests/unit/compmgr_warnings.manifest,0,1,1,0
layout/generic/crashtests/334147-1.xhtml,0,0,0,0
layout/style/nsCSSPseudoElements.cpp,0,9,4,0
js/src/tests/ecma/ExecutionContexts/10.1.4-1.js,0,1,1,0
layout/reftests/bugs/403249-2a.html,0,0,0,0
storage/src/SQLCollations.h,0,1,1,0
toolkit/crashreporter/google-breakpad/src/client/mac/sender/English.lproj/InfoPlist.strings,0,0,0,0
toolkit/mozapps/downloads/content/helperApps.js,0,0,0,0
layout/reftests/bugs/403656-5-ref.html,0,0,0,0
content/html/content/test/test_bug666200.html,0,3,2,0
mobile/android/base/resources/drawable-hdpi/abouthome_sync_bg.9.png,0,1,1,0
layout/reftests/bugs/471594-1.xhtml,0,0,0,0
media/libogg/README,0,1,1,0
modules/freetype2/src/tools/docmaker/docmaker.py,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_lifecycle.h,0,0,0,0
js/src/jit-test/tests/basic/testMethodInitSafety.js,0,4,3,0
js/src/tests/e4x/XML/regress-376773.js,0,1,1,0
layout/reftests/table-dom/deleteRowsRebuild1a.html,0,0,0,0
layout/reftests/table-bordercollapse/frame_vsides_rules_all.html,0,0,0,0
gfx/layers/opengl/ThebesLayerOGL.h,0,44,15,0
image/test/reftest/ico/ico-bmp-24bpp/ico-partial-transparent-24bpp.ico,0,1,1,0
toolkit/mozapps/update/test/chrome/test_0034_available_incompat_basic_license.xul,0,6,4,0
js/src/vm/MethodGuard-inl.h,0,1,1,0
security/nss/cmd/bltest/tests/rc2_ecb/ciphertext0,0,0,0,0
js/src/tests/js1_7/block/jstests.list,0,2,2,0
toolkit/mozapps/installer/windows/nsis/setup.ico,0,0,0,0
mobile/android/base/tests/testCheck2.java.in,0,1,1,0
js/src/jit-test/tests/basic/bug678211.js,0,2,2,0
image/test/reftest/ico/ico-bmp-24bpp/ico-size-17x17-24bpp.ico,0,1,1,0
layout/reftests/svg/userSpaceOnUse-and-pattern-01-ref.svg,0,1,1,0
js/xpconnect/tests/mochitest/file1_bug629227.html,0,1,1,0
layout/reftests/bugs/315920-25.html,0,0,0,0
toolkit/mozapps/extensions/test/xpcshell/data/blocklistchange/addon_update3.rdf,0,1,1,0
security/manager/ssl/tests/mochitest/stricttransportsecurity/subdom_bootstrap.html^headers^,0,1,1,0
browser/themes/gnomestripe/devtools/debugger.css,0,6,3,0
layout/reftests/svg/invalid-text-01.svg,0,1,1,0
widget/gtk2/nsClipboard.h,0,1,1,0
js/src/jit-test/tests/basic/bug627692-2.js,0,1,1,0
browser/branding/nightly/locales/browserconfig.properties,0,1,1,0
browser/devtools/tilt/test/browser_tilt_utils01.js,0,2,1,0
parser/htmlparser/tests/mochitest/test_bug709083.html,0,1,1,0
js/src/tests/ecma/ExecutionContexts/10.1.4-5.js,0,1,1,0
js/src/tests/js1_8/regress/regress-467495-03.js,0,1,1,0
build/mobile/sutagent/android/fencp/FileCursor.java,0,2,1,0
security/coreconf/release.pl,0,0,0,0
layout/reftests/svg/as-image/limeInRed-noSVGDimensions-animViewBox.svg,0,1,1,0
gfx/angle/src/libEGL/Config.h,0,4,2,0
js/src/jit-test/tests/basic/bug651451-2.js,0,1,1,0
security/nss/cmd/pp/Makefile,0,0,0,0
layout/reftests/bugs/399636-standards-css.html,0,0,0,0
toolkit/mozapps/extensions/test/addons/test_updateid4_4/install.rdf,0,1,1,0
js/src/jit-test/tests/basic/bug667507.js,0,1,1,0
security/coreconf/mkdepend/Makefile,0,0,0,0
media/libvpx/vp8/encoder/x86/variance_x86.h,0,1,1,0
xpcom/tests/static-checker/TestStaticInitAttr.cpp,0,1,1,0
js/xpconnect/crashtests/346258-1.html,0,1,1,0
js/src/tests/ecma_5/Object/15.2.3.6-redefinition-3-of-4.js,0,2,2,0
dom/tests/mochitest/dom-level2-html/test_hasFeature04.html,0,1,1,0
widget/nsIMacDockSupport.idl,0,1,1,0
testing/mozbase/mozinfo/setup.py,0,2,1,0
js/src/jit-test/tests/basic/perf-smoketest.js,0,1,1,0
gfx/skia/src/svg/SkSVGG.h,0,1,1,0
layout/reftests/svg/smil/event/event-target-surgery-1.svg,0,1,1,0
toolkit/content/tests/chrome/test_autocomplete_mac_caret.xul,0,1,1,0
content/xslt/src/xpath/txExprLexer.h,0,3,2,0
layout/reftests/css-ui-invalid/textarea/textarea-dyn-not-readonly-changed.html,0,1,1,0
toolkit/mozapps/extensions/amIWebInstallListener.idl,0,3,3,0
content/base/public/CORSMode.h,0,1,1,0
content/html/content/test/test_bug605124-1.html,0,3,2,0
mobile/android/branding/aurora/android-resources.mn,0,3,2,0
toolkit/content/tests/chrome/test_cursorsnap.xul,0,2,2,0
layout/reftests/bugs/400421-1-ref.html,0,0,0,0
browser/components/tabview/tabview.css,0,2,1,0
nsprpub/pr/src/md/windows/objs.mk,0,0,0,0
layout/reftests/z-index/z-index-1.html,0,0,0,0
layout/reftests/css-disabled/button/button-fieldset-legend-1.html,0,1,1,0
extensions/spellcheck/hunspell/tests/korean.wrong,0,1,1,0
nsprpub/pr/include/private/Makefile.in,0,0,0,0
toolkit/components/viewconfig/jar.mn,0,1,1,0
testing/tinderbox-standalone-tests/Util/Prefs.pm,0,0,0,0
mobile/android/base/sync/jpake/JPakeCrypto.java,0,7,2,0
testing/extensions/community/chrome/locale/en-US/qa.properties,0,0,0,0
js/src/jit-test/tests/basic/test_JSOP_ARGSUB.js,0,1,1,0
toolkit/components/passwordmgr/test/test_basic_form.html,0,1,1,0
content/html/document/test/test_bug478251.html,0,1,1,0
js/xpconnect/src/dombindings.h,0,22,8,0
layout/reftests/backgrounds/background-size-length-percent.html,0,1,1,0
image/test/reftest/pngsuite-gamma/g25n3p04.html,0,4,3,0
layout/reftests/bidi/mixedChartype-02.html,0,0,0,0
layout/reftests/table-bordercollapse/frame_hsides_rules_rows_ref.html,0,0,0,0
mobile/xul/chrome/content/downloads.js,0,2,2,0
toolkit/components/printing/content/printjoboptions.xul,0,0,0,0
toolkit/mozapps/update/nsIUpdateService.idl,0,4,2,0
intl/uconv/ucvlatin/nsUnicodeToISO885915.h,0,1,1,0
js/src/tests/js1_2/statements/jstests.list,0,0,0,0
mobile/android/base/sync/jpake/JPakeNumGenerator.java,0,1,1,0
layout/reftests/svg/smil/anim-height-interp-1.svg,0,0,0,0
gfx/cairo/cairo/src/cairo-xml.h,0,3,2,0
image/test/unit/test_encoder_apng.js,0,1,1,0
gfx/skia/src/effects/SkPorterDuff.cpp,0,2,1,0
content/smil/test/test_smilTiming.xhtml,0,4,2,0
testing/release/l10n/verify_l10n.sh,0,0,0,0
content/test/reftest/bug591981-2.html,0,1,1,0
layout/base/tests/chrome/test_printpreview_bug482976.xul,0,1,1,0
other-licenses/simplejson-2.1.1/simplejson/tests/test_float.py,0,1,1,0
nsprpub/pr/src/md/unix/openbsd.c,0,0,0,0
browser/app/firefox.exe.manifest,0,1,1,0
intl/uconv/ucvlatin/nsUnicodeToMacArabic.cpp,0,1,1,0
dom/tests/mochitest/dom-level1-core/test_namednodemapreturnnull.html,0,3,2,0
js/src/ctypes/libffi/src/powerpc/asm.h,0,2,2,0
media/libvpx/vp8/encoder/block.h,0,1,1,0
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker.h,0,0,0,0
toolkit/crashreporter/google-breakpad/src/processor/range_map_unittest.cc,0,1,1,0
layout/reftests/svg/smil/motion/animateMotion-values-paced-1-ref.svg,0,0,0,0
ipc/chromium/src/base/string_tokenizer.h,0,0,0,0
layout/reftests/image-rect/background-zoom-2.html,0,2,1,0
gfx/skia/src/utils/mac/SkCreateCGImageRef.cpp,0,1,1,0
dom/interfaces/svg/nsIDOMSVGNumber.idl,0,0,0,0
image/encoders/bmp/nsBMPEncoder.h,0,6,5,0
layout/reftests/css-ui-valid/input/input-readonly.html,0,1,1,0
tools/reorder/interval_map.h,0,0,0,0
parser/expat/lib/expat.h,0,1,1,0
widget/gonk/libui/String8.cpp,0,1,1,0
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker.c,0,0,0,0
image/test/reftest/pngsuite-ancillary/cdun2c08.html,0,4,3,0
accessible/src/mac/mozDocAccessible.mm,0,2,2,0
security/nss/lib/freebl/ecl/tests/ecp_fpt.c,0,0,0,0
js/src/jit-test/tests/ion/bug703376.js,0,1,1,0
js/src/jit-test/tests/basic/bug605754-regexp.js,0,1,1,0
xpcom/io/Makefile.in,0,27,14,0
layout/generic/crashtests/366667-1.html,0,0,0,0
widget/os2/nsScreenOS2.h,0,4,2,0
content/canvas/test/webgl/conformance/glsl/functions/glsl-function-distance.html,0,1,1,0
content/html/document/test/bug448564-iframe-3.html,0,0,0,0
intl/uconv/ucvlatin/nsUnicodeToISO88595.h,0,1,1,0
nsprpub/pr/src/md/unix/os_SunOS_x86.s,0,1,1,0
mobile/xul/themes/core/honeycomb/images/console-default-hdpi.png,0,1,1,0
layout/reftests/svg/smil/syncbase/new-interval-negative-offset-4.svg,0,0,0,0
toolkit/components/satchel/test/unit/formhistory_CORRUPT.sqlite,0,0,0,0
gfx/angle/src/compiler/glslang.l,0,7,3,0
gfx/angle/src/compiler/glslang.h,0,1,1,0
intl/unicharutil/tools/genignorable.pl,0,1,1,0
browser/themes/gnomestripe/monitor.png,0,1,1,0
layout/reftests/table-dom/insertCaptionsAndRows3-ref.html,0,0,0,0
layout/generic/test/test_bug469774.xul,0,2,2,0
gfx/harfbuzz/src/check-internal-symbols.sh,0,2,1,0
ipc/chromium/src/base/file_version_info_linux.cc,0,0,0,0
gfx/angle/src/compiler/glslang.y,0,12,3,0
layout/reftests/reftest-sanity/647192-1-ref.html,0,1,1,0
js/src/jit-test/tests/basic/testForInLoopChangeIteratorType.js,0,1,1,0
js/src/tests/js1_5/extensions/regress-359024.js,0,1,1,0
js/src/jit-test/tests/debug/Frame-evalWithBindings-07.js,0,7,2,0
layout/reftests/css-valid/input/input-button.html,0,2,1,0
js/src/tests/ecma/Expressions/11.7.3.js,0,1,1,0
image/test/unit/image4gif32x32bmp24bpp.ico,0,1,1,0
mobile/android/base/httpclientandroidlib/auth/AuthScope.java,0,1,1,0
content/xul/document/public/nsIXULOverlayProvider.idl,0,0,0,0
media/libvorbis/lib/psy.h,0,3,1,0
layout/reftests/bugs/720987.html,0,1,1,0
content/canvas/test/webgl/conformance/more/functions/texSubImage2DBadArgs.html,0,6,3,0
testing/firebug/mozrunner/mozrunner/runner.py,0,1,1,0
gfx/skia/include/core/SkImageFilter.h,0,2,1,0
layout/reftests/backgrounds/vector/empty/omitted-width-nonpercent-height-extreme-viewbox.svg,0,1,1,0
dom/indexedDB/test/test_objectStore_inline_autoincrement_key_added_on_put.html,0,14,6,0
accessible/tests/mochitest/events/test_valuechange.html,0,3,3,0
nsprpub/pr/tests/provider.c,0,0,0,0
b2g/components/b2g.idl,0,2,1,0
tools/profiler/libunwind/src/src/hppa/Gstep.c,0,1,1,0
tools/profiler/libunwind/src/tests/ia64-dyn-asm.S,0,1,1,0
image/test/reftest/ico/ico-png/ico-size-16x16-png.png,0,1,1,0
js/src/jit-test/tests/ion/absd.js,0,1,1,0
tools/profiler/libunwind/src/src/ptrace/_UPT_create.c,0,1,1,0
js/src/jit-test/tests/basic/bug648357.js,0,1,1,0
dom/tests/mochitest/dom-level2-core/test_elementgetattributenodens01.html,0,1,1,0
other-licenses/7zstub/src/Windows/Window.cpp,0,0,0,0
js/src/jit-test/tests/jaeger/recompile/bug647547.js,0,1,1,0
mobile/android/base/httpclientandroidlib/MethodNotSupportedException.java,0,1,1,0
mobile/android/base/httpclientandroidlib/impl/entity/LaxContentLengthStrategy.java,0,1,1,0
nsprpub/lib/ds/plarena.h,0,0,0,0
content/xslt/crashtests/545927.html,0,0,0,0
layout/reftests/text-shadow/text-shadow-on-space-1.html,0,1,1,0
editor/libeditor/text/tests/test_bug527935.html,0,7,4,0
layout/reftests/first-letter/399941-5-ref.html,0,0,0,0
js/src/tests/slow-narcissus.txt,0,1,1,0
dom/tests/js/DumpTree.js,0,0,0,0
dom/tests/mochitest/dom-level2-core/test_documentcreateelementNS06.html,0,1,1,0
services/sync/tests/unit/bootstrap1-search.xml,0,1,1,0
ipc/chromium/src/chrome/common/json_value_serializer_unittest.cc,0,0,0,0
content/xul/document/crashtests/468211-2.xul,0,0,0,0
tools/profiler/libunwind/src/src/ppc/Gget_save_loc.c,0,1,1,0
js/src/tests/js1_4/Eval/browser.js,0,0,0,0
widget/os2/res/select.ptr,0,1,1,0
gfx/skia/src/core/SkFlate.cpp,0,1,1,0
mobile/android/base/httpclientandroidlib/impl/io/HttpTransportMetricsImpl.java,0,1,1,0
toolkit/components/passwordmgr/test/subtst_notifications_4.html,0,0,0,0
layout/reftests/table-anonymous-boxes/dynamic-removal-11.html,0,0,0,0
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_aix64.cpp,0,3,2,0
mobile/android/base/db/TabsProvider.java.in,0,3,1,0
content/base/test/unit/xpcshell.ini,0,4,3,0
content/smil/test/test_smilContainerBinding.xhtml,0,3,2,0
intl/uconv/tests/unit/test_bug522931.js,0,0,0,0
security/coreconf/UNIX.mk,0,0,0,0
modules/freetype2/Jamfile,0,3,2,0
layout/xul/base/src/crashtests/470063-1.html,0,0,0,0
testing/mochitest/browser-harness.xul,0,13,5,0
mobile/android/base/sync/net/BaseResource.java,0,13,2,0
layout/reftests/ib-split/insert-into-split-inline-9.html,0,0,0,0
js/src/tests/js1_2/version120/boolean-001.js,0,2,2,0
layout/reftests/svg/moz-only/xbl-basic-03.svg,0,2,2,0
accessible/tests/mochitest/tree/test_aria_imgmap.html,0,6,4,0
dom/indexedDB/test/browser_quotaPromptDatabases.js,0,1,1,0
gfx/skia/include/images/SkFlipPixelRef.h,0,2,1,0
content/html/content/crashtests/614988-1.html,0,1,1,0
layout/tools/layout-debug/ui/Makefile.in,0,0,0,0
js/xpconnect/crashtests/193710.html,0,1,1,0
media/libvpx/vp8/encoder/arm/variance_arm.c,0,1,1,0
build/mobile/robocop/robotium-solo-3.1.jar,0,1,1,0
security/nss/cmd/signver/examples/1/signedForm.nt.html,0,0,0,0
mobile/xul/branding/official/content/splash_v9.9.png,0,1,1,0
modules/freetype2/src/otvalid/rules.mk,0,0,0,0
layout/base/crashtests/358729-1.xhtml,0,0,0,0
layout/generic/test/test_bug514732.html,0,1,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLAnchorElement05.html,0,1,1,0
nsprpub/pr/tests/op_excl.c,0,0,0,0
content/events/test/test_bug299673-1.html,0,1,1,0
layout/reftests/svg/smil/style/anim-css-strokewidth-1-from-by-pct-pct.svg,0,1,1,0
layout/reftests/css-ui-invalid/select/select-invalid-reset.html,0,1,1,0
js/src/tests/ecma_5/Function/function-call.js,0,1,1,0
js/src/jit-test/tests/basic/bug635417.js,0,1,1,0
security/nss/cmd/rsaperf/defkey.c,0,0,0,0
js/src/tests/js1_7/regress/regress-469239-02.js,0,1,1,0
layout/reftests/counters/t1204-order-01-d-reference.html,0,0,0,0
testing/tps/config/README.txt,0,1,1,0
dom/interfaces/html/Makefile.in,0,34,12,0
xpcom/tests/unit/data/iniparser10.ini,0,0,0,0
gfx/angle/src/libGLESv2/Shader.cpp,0,10,3,0
js/src/ion/MOpcodes.h,0,73,15,0
tools/profiler/libunwind/src/doc/unw_get_reg.tex,0,1,1,0
netwerk/test/unit/test_resumable_truncate.js,0,3,2,0
dom/tests/mochitest/dom-level1-core/test_attrcreatedocumentfragment.html,0,3,2,0
modules/freetype2/builds/win32/detect.mk,0,0,0,0
toolkit/mozapps/downloads/tests/unit/test_privatebrowsing_downloadLastDir.js,0,8,4,0
build/pgo/js-input/math-cordic.html,0,0,0,0
dom/indexedDB/test/unit/test_create_index_with_integer_keys.js,0,1,1,0
ipc/chromium/src/base/resource_util.h,0,0,0,0
layout/reftests/transform/table-2-ref.html,0,1,1,0
mobile/android/base/resources/drawable/tabs_tray_close_button.xml,0,1,1,0
build/pgo/js-input/valid-xhtml10.png,0,0,0,0
dom/tests/mochitest/dom-level2-html/test_HTMLSelectElement15.html,0,1,1,0
tools/profiler/libunwind/src/src/os-freebsd.c,0,1,1,0
layout/reftests/bugs/234686-9.html,0,0,0,0
extensions/pref/Makefile.in,0,7,5,0
layout/reftests/text-decoration/overline-style-inline-dashed-standards.html,0,1,1,0
layout/reftests/xul-document-load/test003.xul,0,0,0,0
layout/style/ImportRule.h,0,10,3,0
mobile/android/base/resources/values/styles.xml,0,9,3,0
gfx/thebes/gfxAlphaRecovery.h,0,12,9,0
layout/reftests/bugs/367247-l-hidden.html,0,0,0,0
image/decoders/icon/android/nsIconChannel.cpp,0,1,1,0
browser/components/tabview/test/browser_tabview_dragdrop.js,0,2,1,0
editor/composer/test/bug678842_subframe.html,0,1,1,0
security/nss/lib/util/secerr.h,0,2,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLLinkElement02.html,0,1,1,0
layout/reftests/image/big.png,0,0,0,0
dom/tests/mochitest/dom-level2-html/files/xhtml1-strict.dtd,0,0,0,0
dom/tests/mochitest/dom-level2-html/test_HTMLElement21.html,0,1,1,0
nsprpub/pr/tests/README.TXT,0,0,0,0
content/html/content/test/test_bug641219.html,0,2,2,0
browser/locales/en-US/chrome/browser/preferences/applications.dtd,0,0,0,0
security/nss/lib/zlib/crc32.h,0,0,0,0
layout/reftests/forms/output/output-7.html,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/module/config.mk,0,0,0,0
layout/base/crashtests/579655.html,0,1,1,0
tools/trace-malloc/tmreader.c,0,0,0,0
mobile/android/base/resources/drawable/tabs_normal.png,0,1,1,0
netwerk/test/unit/test_bug479413.js,0,1,1,0
js/src/jit-test/tests/arguments/strict-args.js,0,3,3,0
js/src/tests/ecma/GlobalObject/15.1.2.7.js,0,1,1,0
mobile/android/base/resources/drawable/awesomebar_tab_indicator.xml,0,2,2,0
js/src/jit-test/tests/basic/bug524826-2.js,0,1,1,0
layout/base/crashtests/280708-2.html,0,0,0,0
config/tests/ref-simple/one/some.css,0,0,0,0
toolkit/content/tests/chrome/test_tree_view.xul,0,2,2,0
layout/reftests/pixel-rounding/border-image-width-9.html,0,1,1,0
js/src/jit-test/tests/jaeger/bug660002.js,0,1,1,0
extensions/spellcheck/hunspell/tests/breakoff.wrong,0,1,1,0
ipc/chromium/src/base/worker_pool_linux.cc,0,0,0,0
layout/reftests/bidi/676245-1-ref.html,0,1,1,0
dom/plugins/test/reftest/div-alpha-opacity.html,0,1,1,0
security/manager/ssl/tests/mochitest/stricttransportsecurity/nosts_bootstrap.html^headers^,0,1,1,0
